4460.0 0.9949456
4460.1 0.9948543
4460.2 0.9947476
4460.3 0.9946415
4460.4 0.9945245
4460.5 0.9944114
4460.6 0.9943006
4460.7 0.9941928
4460.8 0.9940893
4460.9 0.9939913
4461.0 0.9939008
4461.1 0.9938124
4461.2 0.993721
4461.3 0.9936295
4461.4 0.9935459
4461.5 0.9934485
4461.6 0.9933308
4461.7 0.9932142
4461.8 0.9930897
4461.9 0.9929622
4462.0 0.9928342
4462.1 0.9926872
4462.2 0.9924905
4462.3 0.9923154
4462.4 0.9921535
4462.5 0.9919944
4462.6 0.9918417
4462.7 0.9916723
4462.8 0.9915021
4462.9 0.9913343
4463.0 0.9911649
4463.1 0.9909921
4463.2 0.9908046
4463.3 0.9906076
4463.4 0.9903927
4463.5 0.9901629
4463.6 0.9899145
4463.7 0.9896451
4463.8 0.9893222
4463.9 0.9885068
4464.0 0.9862048
4464.1 0.9828659
4464.2 0.9800853
4464.3 0.9777404
4464.4 0.9756589
4464.5 0.9737866
4464.6 0.9721002
4464.7 0.9705808
4464.8 0.9692156
4464.9 0.9679936
4465.0 0.9668957
4465.1 0.9655764
4465.2 0.9635015
4465.3 0.961633
4465.4 0.9601397
4465.5 0.9589042
4465.6 0.9578915
4465.7 0.9570766
4465.8 0.9564531
4465.9 0.9560225
4466.0 0.9557647
4466.1 0.9556773
4466.2 0.9557238
4466.3 0.9552887
4466.4 0.9543195
4466.5 0.9527989
4466.6 0.9509723
4466.7 0.9498392
4466.8 0.949596
4466.9 0.9500032
4467.0 0.9496616
4467.1 0.9478905
4467.2 0.9459419
4467.3 0.9441322
4467.4 0.9424477
4467.5 0.9408482
4467.6 0.9393871
4467.7 0.9380443
4467.8 0.9367617
4467.9 0.9354325
4468.0 0.933698
4468.1 0.931759
4468.2 0.9293035
4468.3 0.9266696
4468.4 0.9241132
4468.5 0.9216195
4468.6 0.91917
4468.7 0.916746
4468.8 0.9143312
4468.9 0.9119282
4469.0 0.9095255
4469.1 0.9071543
4469.2 0.904993
4469.3 0.9024468
4469.4 0.8991575
4469.5 0.894704
4469.6 0.8886793
4469.7 0.8816954
4469.8 0.8737415
4469.9 0.8643486
4470.0 0.8533572
4470.1 0.8410468
4470.2 0.8279866
4470.3 0.8148118
4470.4 0.8019892
4470.5 0.7898991
4470.6 0.7788283
4470.7 0.7689173
4470.8 0.7602437
4470.9 0.7528602
4471.0 0.746152
4471.1 0.7400844
4471.2 0.7352723
4471.3 0.7317964
4471.4 0.7296716
4471.5 0.7289102
4471.6 0.7295186
4471.7 0.7314996
4471.8 0.7348353
4471.9 0.7395081
4472.0 0.7454866
4472.1 0.7527194
4472.2 0.7611699
4472.3 0.7707645
4472.4 0.7814426
4472.5 0.7931249
4472.6 0.8057323
4472.7 0.8191734
4472.8 0.8331861
4472.9 0.8470728
4473.0 0.860071
4473.1 0.8716777
4473.2 0.8817769
4473.3 0.8905151
4473.4 0.8980724
4473.5 0.9047449
4473.6 0.9107731
4473.7 0.9162815
4473.8 0.9213353
4473.9 0.9259732
4474.0 0.9302386
4474.1 0.9341744
4474.2 0.9378082
4474.3 0.9411826
4474.4 0.9443092
4474.5 0.9472101
4474.6 0.9499011
4474.7 0.9524056
4474.8 0.9547432
4474.9 0.9569256
4475.0 0.9589601
4475.1 0.9608607
4475.2 0.9626428
4475.3 0.9643095
4475.4 0.9658695
4475.5 0.9673404
4475.6 0.9687133
4475.7 0.9700095
4475.8 0.9712271
4475.9 0.9723828
4476.0 0.9734661
4476.1 0.9744958
4476.2 0.9754356
4476.3 0.9762661
4476.4 0.9770567
4476.5 0.9778137
4476.6 0.97853
4476.7 0.9792212
4476.8 0.9798896
4476.9 0.9805263
4477.0 0.9810917
4477.1 0.9815538
4477.2 0.982016
4477.3 0.9824712
4477.4 0.9829109
4477.5 0.9833327
4477.6 0.983736
4477.7 0.9841313
4477.8 0.9845155
4477.9 0.9848927
4478.0 0.985253
4478.1 0.9855979
4478.2 0.9859191
4478.3 0.9861854
4478.4 0.9859557
4478.5 0.9845158
4478.6 0.982376
4478.7 0.9807315
4478.8 0.9794057
4478.9 0.9782998
4479.0 0.9773686
4479.1 0.9766062
4479.2 0.9759717
4479.3 0.9753984
4479.4 0.9749114
4479.5 0.9744873
4479.6 0.9731134
4479.7 0.9694777
4479.8 0.964805
4479.9 0.9589922
4480.0 0.9533157
