4460.0 0.9910561
4460.1 0.9906951
4460.2 0.9903404
4460.3 0.9900144
4460.4 0.9897174
4460.5 0.989455
4460.6 0.9892389
4460.7 0.9890568
4460.8 0.9888733
4460.9 0.9886924
4461.0 0.9885136
4461.1 0.9883313
4461.2 0.9881499
4461.3 0.987963
4461.4 0.9877642
4461.5 0.9875529
4461.6 0.987342
4461.7 0.987125
4461.8 0.9868963
4461.9 0.9865447
4462.0 0.9856626
4462.1 0.9846573
4462.2 0.9838047
4462.3 0.9830401
4462.4 0.9823347
4462.5 0.9816787
4462.6 0.9810587
4462.7 0.9804655
4462.8 0.9799037
4462.9 0.9793711
4463.0 0.97887
4463.1 0.9783981
4463.2 0.9779535
4463.3 0.977541
4463.4 0.9771454
4463.5 0.9767363
4463.6 0.976342
4463.7 0.975961
4463.8 0.9755827
4463.9 0.9752058
4464.0 0.974848
4464.1 0.9745092
4464.2 0.9741874
4464.3 0.9738891
4464.4 0.9736158
4464.5 0.9733588
4464.6 0.9731239
4464.7 0.9729102
4464.8 0.9727157
4464.9 0.9725461
4465.0 0.9724107
4465.1 0.9723536
4465.2 0.9724006
4465.3 0.9722188
4465.4 0.9714933
4465.5 0.9706982
4465.6 0.9698691
4465.7 0.9690099
4465.8 0.9681193
4465.9 0.967165
4466.0 0.9661142
4466.1 0.9650074
4466.2 0.9638637
4466.3 0.9626794
4466.4 0.9614444
4466.5 0.9601639
4466.6 0.958844
4466.7 0.9574771
4466.8 0.9560606
4466.9 0.9545466
4467.0 0.9529663
4467.1 0.9513318
4467.2 0.949613
4467.3 0.9478021
4467.4 0.9459072
4467.5 0.9439214
4467.6 0.9418362
4467.7 0.9396538
4467.8 0.9373603
4467.9 0.9349438
4468.0 0.9324015
4468.1 0.9297263
4468.2 0.9269069
4468.3 0.9239223
4468.4 0.9207506
4468.5 0.9173912
4468.6 0.9138263
4468.7 0.9100425
4468.8 0.9060185
4468.9 0.9017317
4469.0 0.8971562
4469.1 0.8922682
4469.2 0.8870269
4469.3 0.8813409
4469.4 0.8751243
4469.5 0.8683378
4469.6 0.8608102
4469.7 0.8521579
4469.8 0.8419446
4469.9 0.8301602
4470.0 0.8173296
4470.1 0.804058
4470.2 0.7908099
4470.3 0.7779786
4470.4 0.765859
4470.5 0.7545593
4470.6 0.7441384
4470.7 0.7346523
4470.8 0.7261555
4470.9 0.7186922
4471.0 0.7123051
4471.1 0.7070308
4471.2 0.7028898
4471.3 0.699902
4471.4 0.6980781
4471.5 0.6974274
4471.6 0.6979508
4471.7 0.6996468
4471.8 0.7025059
4471.9 0.7065141
4472.0 0.7116508
4472.1 0.717894
4472.2 0.7252098
4472.3 0.7335555
4472.4 0.7428867
4472.5 0.7531481
4472.6 0.7642738
4472.7 0.7761904
4472.8 0.7888203
4472.9 0.8020559
4473.0 0.8155975
4473.1 0.8287907
4473.2 0.8408625
4473.3 0.8514418
4473.4 0.8606247
4473.5 0.8686039
4473.6 0.8756211
4473.7 0.8819566
4473.8 0.8877868
4473.9 0.8931962
4474.0 0.8982298
4474.1 0.9029233
4474.2 0.9073095
4474.3 0.9114188
4474.4 0.9152729
4474.5 0.918895
4474.6 0.9223101
4474.7 0.9255317
4474.8 0.92857
4474.9 0.9314431
4475.0 0.934162
4475.1 0.9367366
4475.2 0.939174
4475.3 0.9414844
4475.4 0.9436787
4475.5 0.9457646
4475.6 0.9477438
4475.7 0.9496206
4475.8 0.951408
4475.9 0.9531117
4476.0 0.9547278
4476.1 0.9562596
4476.2 0.9577229
4476.3 0.9591193
4476.4 0.9604542
4476.5 0.9617342
4476.6 0.9629563
4476.7 0.9641271
4476.8 0.9652479
4476.9 0.9663198
4477.0 0.9673257
4477.1 0.9682674
4477.2 0.9691684
4477.3 0.9700359
4477.4 0.9708694
4477.5 0.9716636
4477.6 0.9724216
4477.7 0.9731497
4477.8 0.9738396
4477.9 0.9744944
4478.0 0.9751173
4478.1 0.9756944
4478.2 0.9761407
4478.3 0.976216
4478.4 0.9759428
4478.5 0.9756651
4478.6 0.9754799
4478.7 0.9753537
4478.8 0.9752668
4478.9 0.9752084
4479.0 0.9751627
4479.1 0.9750938
4479.2 0.9749894
4479.3 0.9747741
4479.4 0.9733686
4479.5 0.969243
4479.6 0.9628642
4479.7 0.9545372
4479.8 0.9449603
4479.9 0.9362859
4480.0 0.9288874
