4460.0 0.9971331
4460.1 0.9970875
4460.2 0.9970451
4460.3 0.9969048
4460.4 0.9967974
4460.5 0.9967098
4460.6 0.9966356
4460.7 0.9965735
4460.8 0.9965156
4460.9 0.9964518
4461.0 0.996394
4461.1 0.9963437
4461.2 0.9963057
4461.3 0.9962706
4461.4 0.996242
4461.5 0.9961989
4461.6 0.9961111
4461.7 0.9960223
4461.8 0.9959396
4461.9 0.9958599
4462.0 0.9957836
4462.1 0.9954593
4462.2 0.9941062
4462.3 0.9931392
4462.4 0.9923557
4462.5 0.9916682
4462.6 0.9910643
4462.7 0.9905233
4462.8 0.9900437
4462.9 0.9896238
4463.0 0.9892639
4463.1 0.9889675
4463.2 0.9887632
4463.3 0.9885122
4463.4 0.9882927
4463.5 0.9881198
4463.6 0.9879963
4463.7 0.9879275
4463.8 0.9878945
4463.9 0.9878823
4464.0 0.9877794
4464.1 0.9876285
4464.2 0.9875854
4464.3 0.987613
4464.4 0.9877237
4464.5 0.9879145
4464.6 0.9881389
4464.7 0.9884044
4464.8 0.9887546
4464.9 0.9892182
4465.0 0.9899177
4465.1 0.9907791
4465.2 0.9904165
4465.3 0.9899963
4465.4 0.9896088
4465.5 0.9892432
4465.6 0.9888923
4465.7 0.988551
4465.8 0.9882118
4465.9 0.9878712
4466.0 0.9875273
4466.1 0.9870864
4466.2 0.9864823
4466.3 0.9858621
4466.4 0.9851662
4466.5 0.9844513
4466.6 0.9836903
4466.7 0.9830144
4466.8 0.9823986
4466.9 0.9818509
4467.0 0.9812224
4467.1 0.980318
4467.2 0.9794376
4467.3 0.978549
4467.4 0.9776521
4467.5 0.9767476
4467.6 0.97583
4467.7 0.9748639
4467.8 0.9738447
4467.9 0.9727766
4468.0 0.9716463
4468.1 0.9704553
4468.2 0.9690593
4468.3 0.9675381
4468.4 0.9658996
4468.5 0.9641348
4468.6 0.9622259
4468.7 0.9601625
4468.8 0.9579216
4468.9 0.9554715
4469.0 0.9528118
4469.1 0.9498375
4469.2 0.9463536
4469.3 0.942409
4469.4 0.9378731
4469.5 0.9327084
4469.6 0.9267405
4469.7 0.9199421
4469.8 0.9118968
4469.9 0.9015906
4470.0 0.8884736
4470.1 0.8727951
4470.2 0.8557571
4470.3 0.8381775
4470.4 0.82079
4470.5 0.8045053
4470.6 0.7896138
4470.7 0.7761271
4470.8 0.7640698
4470.9 0.7535011
4471.0 0.7444333
4471.1 0.736906
4471.2 0.7309703
4471.3 0.7266652
4471.4 0.7240047
4471.5 0.7229988
4471.6 0.7236468
4471.7 0.7259417
4471.8 0.7298807
4471.9 0.735436
4472.0 0.7425791
4472.1 0.751271
4472.2 0.7614633
4472.3 0.7731062
4472.4 0.7861256
4472.5 0.8004564
4472.6 0.8160241
4472.7 0.8328154
4472.8 0.850686
4472.9 0.8685555
4473.0 0.8849636
4473.1 0.8989972
4473.2 0.9106559
4473.3 0.9200852
4473.4 0.9274969
4473.5 0.9336495
4473.6 0.9390198
4473.7 0.9437784
4473.8 0.9479775
4473.9 0.9516862
4474.0 0.9550376
4474.1 0.9580612
4474.2 0.960793
4474.3 0.9632694
4474.4 0.9655156
4474.5 0.9675729
4474.6 0.9694549
4474.7 0.9711819
4474.8 0.9727666
4474.9 0.9742279
4475.0 0.9755764
4475.1 0.9768287
4475.2 0.9779924
4475.3 0.9790799
4475.4 0.9800907
4475.5 0.9810296
4475.6 0.9819176
4475.7 0.9827512
4475.8 0.9835314
4475.9 0.9842606
4476.0 0.9849532
4476.1 0.9856137
4476.2 0.9862186
4476.3 0.9867432
4476.4 0.9872506
4476.5 0.9877456
4476.6 0.9882242
4476.7 0.9887002
4476.8 0.9891335
4476.9 0.9894882
4477.0 0.9898133
4477.1 0.9901035
4477.2 0.9903768
4477.3 0.9906472
4477.4 0.9909028
4477.5 0.9911598
4477.6 0.9914063
4477.7 0.9916479
4477.8 0.9918665
4477.9 0.9920838
4478.0 0.9922895
4478.1 0.9924908
4478.2 0.9926706
4478.3 0.9928311
4478.4 0.9926389
4478.5 0.9912101
4478.6 0.9891011
4478.7 0.9875838
4478.8 0.9863453
4478.9 0.9852868
4479.0 0.9843805
4479.1 0.9836149
4479.2 0.9829641
4479.3 0.9823124
4479.4 0.9817558
4479.5 0.9812507
4479.6 0.9788082
4479.7 0.9720771
4479.8 0.9633341
4479.9 0.9521842
4480.0 0.940301
